cluster,original,original_path,duplicate,duplicate_path,affected_elements,original_size,duplicate_size,affected_annotations,original_size_no_annotations,duplicate_size_no_annotations,package_content_movements,relative_change_with_saturation,scenario,final_label
2168,22352,jboss-switchyard$tools$eclipse#plugins#org.switchyard.tools.models.switchyard1_0#model#component.hornetq.ecore,15254,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#component.hornetq.ecore,4,306,306,3,64,64,0,0.0121951219512195,inter,B
2168,22352,jboss-switchyard$tools$eclipse#plugins#org.switchyard.tools.models.switchyard1_0#model#component.hornetq.ecore,13300,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#component.hornetq.ecore,4,306,306,3,64,64,0,0.0121951219512195,inter,B
2168,22352,jboss-switchyard$tools$eclipse#plugins#org.switchyard.tools.models.switchyard1_0#model#component.hornetq.ecore,23625,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#component.hornetq.ecore,4,306,306,3,64,64,0,0.0121951219512195,inter,B
2169,24387,RedhawkSDR$mil.jpeojtrs.sca$plugins#mil.jpeojtrs.sca.dcd#model#dcd.ecore,22358,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#dcd.ecore,9,232,223,4,54,49,0,0.0694444444444444,inter,B
2169,24387,RedhawkSDR$mil.jpeojtrs.sca$plugins#mil.jpeojtrs.sca.dcd#model#dcd.ecore,23967,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#dcd.ecore,9,232,223,4,54,49,0,0.0694444444444444,inter,B
2169,24387,RedhawkSDR$mil.jpeojtrs.sca$plugins#mil.jpeojtrs.sca.dcd#model#dcd.ecore,13341,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#dcd.ecore,9,232,223,4,54,49,0,0.0694444444444444,inter,B
2174,17515,s-case$mde$doc#ecore-meta-models#ExternalServiceLayerPSMMetamodel.ecore,16905,makou$CREATE$mde#eu.scasefp7.eclipse.mde.m2m#Metamodels#ExternalServiceLayerPSMMetamodel.ecore,18,52,68,2,52,66,0,0.2285714285714286,inter,B
2179,22052,jboss-switchyard$tools$eclipse#plugins#org.switchyard.tools.models.switchyard1_0#model#component.clojure.ecore,15894,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#component.clojure.ecore,1,32,32,0,8,8,0,0.0384615384615384,inter,B
2179,22052,jboss-switchyard$tools$eclipse#plugins#org.switchyard.tools.models.switchyard1_0#model#component.clojure.ecore,13700,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#component.clojure.ecore,1,32,32,0,8,8,0,0.0384615384615384,inter,B
2179,22052,jboss-switchyard$tools$eclipse#plugins#org.switchyard.tools.models.switchyard1_0#model#component.clojure.ecore,24039,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#component.clojure.ecore,1,32,32,0,8,8,0,0.0384615384615384,inter,B
2185,29731,bluedolmen$SIDE$MetaModel#Portal#trunk#com.bluexml.side.Portal#model#Portal.ecore,13818,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#Portal.ecore,33,119,103,11,83,77,0,0.2178217821782178,inter,B
2185,29731,bluedolmen$SIDE$MetaModel#Portal#trunk#com.bluexml.side.Portal#model#Portal.ecore,29256,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#Portal.ecore,33,119,103,11,83,77,0,0.2178217821782178,inter,B
2185,29731,bluedolmen$SIDE$MetaModel#Portal#trunk#com.bluexml.side.Portal#model#Portal.ecore,21516,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#Portal.ecore,33,119,103,11,83,77,0,0.2178217821782178,inter,B
2188,14037,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#markup.ecore,16593,adilinam$QVTdCaseStudy$org.eclipse.ocl.xtext.markup#model#Markup.ecore,1,39,39,0,33,33,0,0.0196078431372549,inter,B
2195,20143,ObeoNetwork$InformationSystem$models#soa#plugins#org.obeonetwork.dsl.soa#model#soa.ecore,21295,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#soa.ecore,13,58,66,0,58,66,0,0.1710526315789473,inter,B
2195,20143,ObeoNetwork$InformationSystem$models#soa#plugins#org.obeonetwork.dsl.soa#model#soa.ecore,23449,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#soa.ecore,13,58,66,0,58,66,0,0.1710526315789473,inter,B
2195,20143,ObeoNetwork$InformationSystem$models#soa#plugins#org.obeonetwork.dsl.soa#model#soa.ecore,14349,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#soa.ecore,13,58,66,0,58,66,0,0.1710526315789473,inter,B
2196,27672,extFM$extFM-Tooling$plugins#org.js.model.rbac#src#main#model#rbac.ecore,26597,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#rbac.ecore,13,48,45,0,48,45,0,0.1969696969696969,inter,B
2196,27672,extFM$extFM-Tooling$plugins#org.js.model.rbac#src#main#model#rbac.ecore,14993,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#rbac.ecore,13,48,45,0,48,45,0,0.1969696969696969,inter,B
2196,27672,extFM$extFM-Tooling$plugins#org.js.model.rbac#src#main#model#rbac.ecore,14368,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#rbac.ecore,13,48,45,0,48,45,0,0.1969696969696969,inter,B
2210,20855,jboss-switchyard$tools$eclipse#plugins#org.switchyard.tools.models.switchyard1_0#model#config.switchyard.ecore,16617,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#config.switchyard.ecore,21,519,502,14,111,107,0,0.0542635658914728,inter,B
2210,20855,jboss-switchyard$tools$eclipse#plugins#org.switchyard.tools.models.switchyard1_0#model#config.switchyard.ecore,14882,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#config.switchyard.ecore,21,519,502,14,111,107,0,0.0542635658914728,inter,B
2210,20855,jboss-switchyard$tools$eclipse#plugins#org.switchyard.tools.models.switchyard1_0#model#config.switchyard.ecore,23336,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#config.switchyard.ecore,21,519,502,14,111,107,0,0.0542635658914728,inter,B
2213,20266,intalio$bpmn2$org.eclipse.mdt.bpmn#src#org#eclipse#mdt#bpmn#impl#bpmn.ecore,27372,Everteam-Software$bpmn2$org.eclipse.mdt.bpmn#model#bpmn.ecore,26,2959,2959,0,664,664,0,0.0381231671554252,inter,B
2214,17053,ikikaze$gmftools$plugins#de.itemis.gmf.example#model#Entity.ecore,15482,francoispfister$diagraph$org.isoe.fwk.megamodel.deploy#repository-bundle#iml2.ecore,34,15,39,23,15,16,7,0.1212121212121212,inter,B
2214,17053,ikikaze$gmftools$plugins#de.itemis.gmf.example#model#Entity.ecore,19420,francoispfister$diagraph$org.isoe.fwk.megamodel.deploy#repository-bundle#iml4.ecore,34,15,38,22,15,16,7,0.1515151515151515,inter,B
2214,17053,ikikaze$gmftools$plugins#de.itemis.gmf.example#model#Entity.ecore,25055,francoispfister$diagraph$org.isoe.fwk.megamodel.deploy#repository-bundle#iml3.ecore,34,15,39,23,15,16,7,0.1212121212121212,inter,B
2219,16521,s-case$mde$doc#ecore-meta-models#AuthenticationPIMMetamodel.ecore,15890,makou$CREATE$mde#eu.scasefp7.eclipse.mde.m2m#Metamodels#AuthenticationPIMMetamodel.ecore,1,30,30,0,30,30,0,0.0208333333333333,inter,B
2222,28258,bluesarab$jastemf$jastemf#org.jastemf.converter.test#specifications#jastadd2ecore-test#result#picojava.ecore,18393,NanaEB$jastemf$jastemf-examples#picojava#org.jastemf.picojava#specifications#model#picojava.ecore,31,298,298,28,74,74,0,0.0326086956521739,inter,B
2228,17877,s-case$mde$doc#ecore-meta-models#AuthenticationPSMMetamodel.ecore,17236,makou$CREATE$mde#eu.scasefp7.eclipse.mde.m2m#Metamodels#AuthenticationPSMMetamodel.ecore,2,32,32,0,32,32,0,0.04,inter,B
2229,16701,dtbinh$jason$applications#jason-eclipse-plugin2#jasonide.xtext.mas2j#src-gen#jasonide#xtext#mas2j#Mas2j.ecore,18829,jason-lang$jason-eclipse-plugin$jasonide.xtext.mas2j#src-gen#jasonide#xtext#mas2j#Mas2j.ecore,6,80,86,0,80,86,0,0.0612244897959183,inter,B
2242,25841,svn2github$projetseg$aoUrnToRamWorkspace#aoUrnToRam#metamodel#intermediateWorkflow.ecore,21673,JUCMNAV$projetseg$jAoUrnToRam#metamodel#iw#intermediateWorkflow.ecore,7,97,102,0,67,72,0,0.0823529411764705,inter,B
2251,16806,NIEM-UML$NIEM-UML-3$N3-Modeling-Tool#magicDraw-workspace#org.modeldriven.magicdraw.niem3#MagicDraw#plugins#org.modeldriven.magicdraw.niem.qvt#metamodel#mpdchangelog.ecore,8952,NIEM$NIEM-UML$Resources#Eclipse#changelog#gov.niem.changelog._11.ecore,32,596,596,8,128,128,22,0.0136986301369863,inter,B
2259,113,arcanefoam$qvtMustus$tests#uk.ac.york.qvtd.tests.hhr#model#SimpleGraph2Graph.ecore,24480,adilinam$QVTdCaseStudy$org.eclipse.qvtd.xtext.qvtimperative.tests#src#org#eclipse#qvtd#xtext#qvtimperative#tests#Graph2GraphMinimal#SimpleGraph2Graph.ecore,5,17,21,4,17,17,0,0.0285714285714285,inter,B
2259,113,arcanefoam$qvtMustus$tests#uk.ac.york.qvtd.tests.hhr#model#SimpleGraph2Graph.ecore,5094,adilinam$QVTdCaseStudy$org.eclipse.qvtd.build.etl.tests#src#org#eclipse#qvtd#build#etl#tests#UpperToLower#SimpleGraph2Graph.ecore,38,17,53,36,17,17,0,0.0571428571428571,inter,B
2275,12436,eliericha$atlanalyser$fr.tpt.atlanalyser.examples#examples#ER2REL#InputMM#ER.ecore,1114,veriatl$Compiler.Emftvm2Boogie$fr.emn.atlanmod.emftvm.compiler#TESTS#ER.ecore,7,47,47,0,24,24,0,0.1666666666666666,inter,B
2275,12436,eliericha$atlanalyser$fr.tpt.atlanalyser.examples#examples#ER2REL#InputMM#ER.ecore,278,veriatl$Compiler.Emftvm2Boogie$fr.emn.atlanmod.veriatl.compiler#ER2REL#Source#SRCMM#ER.ecore,7,47,47,0,24,24,0,0.1666666666666666,inter,B
2289,349,MDDLingo$xis-bigdata$fr.inria.atlanmod.json.discoverer.zoo#zoo#googleMaps#source2#source2.ecore,18426,SOM-Research$jsonDiscoverer$jsondiscoverer.examples#exampleData#zooDiscoverer#googleMaps#source2#source2.ecore,2,91,91,0,25,25,0,0.0465116279069767,inter,B
2290,27600,akosyakov$org.xtext.example.mydsl.idea$org.eclipse.xtext.common.types.xtext.ui.RefactoringTestLanguage#src-gen#org#eclipse#xtext#common#types#xtext#ui#RefactoringTestLanguage.ecore,357,eclipse$xtext-eclipse$org.eclipse.xtext.common.types.eclipse.tests#model#generated#RefactoringTestLanguage.ecore,1,6,6,0,6,6,0,0.0416666666666666,inter,B
2297,7006,dvojtise$cellularautomata$domain#org.kermeta.language.sample.cellularautomata.rules.core.model#metamodel#rules_core.ecore,409,diverse-project$k3$k3-samples-incomplete#cellular_automata#org.kermeta.language.sample.cellularautomata.rules.core.model#metamodel#rules_core.ecore,2,29,29,0,29,29,0,0.0425531914893617,inter,B
2298,420,gaviscada$org.eclipse.scada.ide$org.eclipse.scada.configuration.memory#model#memory.ecore,21191,GabrielNicolasAvellaneda$org.eclipse.scada.ide$org.eclipse.scada.configuration.memory#model#memory.ecore,5,44,39,0,44,39,0,0.0806451612903225,inter,B
2300,7775,SriousTaken$iormEditor2$org.framed.iorm.model#model#IORM.ecore,424,SriousTaken$FRaMED-2$org.framed.iorm.model#model#IORM.ecore,5,92,90,0,92,90,0,0.0454545454545454,inter,B
2300,7775,SriousTaken$iormEditor2$org.framed.iorm.model#model#IORM.ecore,18599,Eden-06$FRaMED-2.0$org.framed.iorm.model#model#IORM.ecore,5,92,90,0,92,90,0,0.0454545454545454,inter,B
2302,436,AniketosEU$Secure-Service-Specification-and-Deployment$Service Composition Framework#eu.aniketos.mtm.model#model#DI.ecore,5800,bonitasoft$bonita-studio$bundles#plugins#org.bonitasoft.studio.importer#model#bpmn2.0-final#di.ecore,3,180,178,2,40,40,0,0.0172413793103448,inter,B
2302,436,AniketosEU$Secure-Service-Specification-and-Deployment$Service Composition Framework#eu.aniketos.mtm.model#model#DI.ecore,22071,bonitasoft$bonita-studio$bundles#plugins#org.omg.schema.spec.bpmn#model#bpmn2.0-final#di.ecore,3,180,178,2,40,40,0,0.0172413793103448,inter,B
2306,460,karlblum$xpdl-to-cpn$Simulator#dk.au.daimi.ascoveco.cpn.model#model#graphics.ecore,6445,svn2github$cpntools-accesscpn$trunk#org.cpntools.accesscpn.model#model#graphics.ecore,6,59,59,0,59,59,0,0.0779220779220779,inter,B
2306,460,karlblum$xpdl-to-cpn$Simulator#dk.au.daimi.ascoveco.cpn.model#model#graphics.ecore,18836,cpn-io$cpn-js$backend#org.cpntools.accesscpn.model#model#graphics.ecore,6,59,59,0,59,59,0,0.0779220779220779,inter,B
2307,462,BlackBeltTechnology$judo-generator$hu.blackbelt.judo.generator.meta.psm#model#psm.ecore,30022,staszbalazs$PSMToUITransformations$Epsilon_Transformation#psm_meta#src#model#psm.ecore,5,187,182,1,184,180,0,0.0198019801980198,inter,B
2307,462,BlackBeltTechnology$judo-generator$hu.blackbelt.judo.generator.meta.psm#model#psm.ecore,29981,staszbalazs$PSMToUITransformations$VIATRA_Transformation#psm_meta#src#model#psm.ecore,6,187,182,1,184,180,0,0.0247524752475247,inter,B
2313,3645,blemoine14$MDEA2$MyJava.ecore,3149,ferdjoukh$grimm4scaffold$grimm4scaffold#model#MyJava.ecore,11,43,35,0,43,35,0,0.180327868852459,inter,B
2313,3645,blemoine14$MDEA2$MyJava.ecore,529,ferdjoukh$data-MDE$meta-models#MyJava.ecore,11,43,35,0,43,35,0,0.180327868852459,inter,B
2314,15054,tdegueul$revisitor-alacarte$modules#BasicFsm#model#BasicFsm.ecore,25814,tdegueul$ale-xbase$examples#composition#envfsm#BasicFsmEnv#model#basicFsmEnv.ecore,10,18,24,2,18,22,0,0.2222222222222222,inter,B
2317,560,ossmeter$ossmeter$metric-providers#org.ossmeter.metricprovider.historic.bugs.requestsreplies#src#org#ossmeter#metricprovider#historic#bugs#requestsreplies#model#bugs_requestsreplies_historic_metric.ecore,6216,crossminer$scava$metric-platform#metric-providers#org.eclipse.scava.metricprovider.historic.bugs.requestsreplies#src#org#eclipse#scava#metricprovider#historic#bugs#requestsreplies#model#bugs_requestsreplies_historic_metric.ecore,1,13,13,0,13,13,0,0.032258064516129,inter,B
2332,695,stajfr$DICE$DiceModelingProject#model#DTSM-Oryx#OryxDTSM.ecore,2073,MicheleGuerriero$DICE$DiceModelingProject#model#DTSM-Oryx#dtsm.oryx.ecore,22,108,128,20,108,108,0,0.0158730158730158,inter,B
2332,695,stajfr$DICE$DiceModelingProject#model#DTSM-Oryx#OryxDTSM.ecore,25387,MicheleGuerriero$DICE-Models-Sosym$io.github.dice-project.dtsm.oryx#model#dtsm.oryx.ecore,47,108,139,31,108,108,14,0.0158730158730158,inter,B
2356,16973,go2zo$ju4pa$org.eclipse.papyrus.infra.discovery#model#discovery.ecore,897,DinisCruz$org.eclipse.e4.scripting$Plugins#core#org.eclipse.ease.discovery#model#discovery.ecore,1,42,42,0,42,42,0,0.0166666666666666,inter,B
2362,14145,LorenzoBettini$vdml4rs$emf.vdml#model#smm.ecore,17190,mhe504$DBLModeller$metamodels#smm.ecore,181,209,220,2,207,220,0,0.7955555555555556,inter,C
2362,14145,LorenzoBettini$vdml4rs$emf.vdml#model#smm.ecore,939,atlanmod$modisco$modisco-models#org.eclipse.modisco.omg.smm#src#main#resources#model#SMM-1.0.Beta2.ecore,191,209,223,2,207,223,0,0.84,inter,C
2375,1028,adolfosbh$cs2as$uk.ac.york.cs.asbh.lang.cs2as#model#TargetMM1.ecore,5758,adilinam$QVTdCaseStudy$org.eclipse.qvtd.cs2as.compiler.tests#src#org#eclipse#qvtd#cs2as#compiler#tests#models#example1#TargetMM1.ecore,5,29,29,0,25,25,0,0.1162790697674418,inter,B
2377,15384,ranass$ReqCycle$plugins#org.eclipse.reqcycle.repository.data#model#RequirementSourceData.ecore,1035,hefloryd$reqcycle$plugins#org.polarsys.reqcycle.repository.data#model#RequirementSourceData.ecore,3,13,14,0,12,13,0,0.1,inter,B
2377,15384,ranass$ReqCycle$plugins#org.eclipse.reqcycle.repository.data#model#RequirementSourceData.ecore,21223,raphaelfaudou$ReqCycleTest$plugins#org.polarsys.reqcycle.repository.data#model#RequirementSourceData.ecore,1,13,13,0,12,12,0,0.0333333333333333,inter,B
2380,20503,IfA$platform-metamodel$de.mfreund.platform.model#model#platform.ecore,1052,IfA$PAMTraM$casestudies#de.mfreund.pamtram.casestudies.ctt-aminolight#metamodel#platform.ecore,27,161,188,0,150,177,0,0.1607142857142857,inter,B
2382,21761,DECENTSoftwareAssessment$DECENT.Meta$model#DECENTv3.ecore,1071,sherbold$CrossPare$CrossPare#decent#models#DECENTv3.ecore,32,109,108,8,107,98,0,0.192,inter,B
2382,21761,DECENTSoftwareAssessment$DECENT.Meta$model#DECENTv3.ecore,25174,sherbold$replication-kit-tse-2017-benchmark$crosspare-src#decent#models#DECENTv3.ecore,32,109,108,8,107,98,0,0.192,inter,B
2384,1080,GabrielNicolasAvellaneda$org.eclipse.scada.ide$org.eclipse.scada.configuration.component#model#component.ecore,4508,gaviscada$org.eclipse.scada.ide$org.eclipse.scada.configuration.component#model#component.ecore,21,172,190,8,148,158,0,0.0783132530120482,inter,B
2384,1080,GabrielNicolasAvellaneda$org.eclipse.scada.ide$org.eclipse.scada.configuration.component#model#component.ecore,28400,eclipse$neoscada$ide#org.eclipse.scada.configuration.component#model#component.ecore,21,172,190,8,148,158,0,0.0783132530120482,inter,B
2385,1084,xored$ecl$plugins#org.eclipse.ecl.parser#model#ast.ecore,8934,xored$rcptt$ecl#plugins#org.eclipse.rcptt.ecl.parser#model#ast.ecore,2,15,14,0,10,9,0,0.0714285714285714,inter,B
2385,1084,xored$ecl$plugins#org.eclipse.ecl.parser#model#ast.ecore,25935,ts391$Earthquake$ecl#plugins#org.eclipse.rcptt.ecl.parser#model#ast.ecore,2,15,14,0,10,9,0,0.0714285714285714,inter,B
2387,14089,tdegueul$revisitor-alacarte$modules#FSM#model#FSM.ecore,28692,tdegueul$ale-xbase$examples#composition#GFSM#model#gfsm.ecore,7,17,20,1,17,19,0,0.1714285714285714,inter,B
2392,25892,crossminer$crossminer$metric-providers#org.ossmeter.metricprovider.contentclassesbugzilla#src#org#ossmeter#metricprovider#trans#bugs#contentclasses#model#bugs_content_classes_trans_metric.ecore,1121,crossminer$scava$metric-platform#metric-providers#org.eclipse.scava.metricprovider.contentclassesbugzilla#src#org#eclipse#scava#metricprovider#trans#bugs#contentclasses#model#bugs_content_classes_trans_metric.ecore,1,18,18,0,12,12,0,0.0333333333333333,inter,B
2419,26310,amlModeling$caex-workbench$plugins#caex30#caex.caex30#model#CAEX30.ecore,23640,Racheast$AE_MQL$AE_MQL_WS#Ecore Files#CAEX_wao_300.ecore,621,731,185,597,156,163,0,0.1379310344827586,inter,B
2419,26310,amlModeling$caex-workbench$plugins#caex30#caex.caex30#model#CAEX30.ecore,1358,Racheast$AE_MQL$AE_MQL_WS#Ecore Files#caex_wao_300_modified_old.ecore,664,731,185,597,156,163,40,0.1551724137931034,inter,B
2429,1476,mdht$mdht$cda#deprecated#org.openhealthtools.mdht.uml.cda.pilot#model#pilot.ecore,3657,mdht$mdht-models$deprecated#org.openhealthtools.mdht.uml.cda.pilot#model#pilot.ecore,17,239,239,13,57,57,0,0.0533333333333333,inter,B
2430,8920,crossminer$crossminer$metric-providers#org.ossmeter.metricprovider.historic.bugs.responsetime#src#org#ossmeter#metricprovider#historic#bugs#responsetime#model#bugs_responsetime_historic_metric.ecore,12498,crossminer$scava$metric-platform#metric-providers#org.eclipse.scava.metricprovider.historic.bugs.responsetime#src#org#eclipse#scava#metricprovider#historic#bugs#responsetime#model#bugs_responsetime_historic_metric.ecore,1,9,9,0,9,9,0,0.037037037037037,inter,B
2444,1577,karlblum$xpdl-to-cpn$Simulator#dk.au.daimi.ascoveco.cpn.model#model#model.ecore,28793,svn2github$cpntools-accesscpn$trunk#org.cpntools.accesscpn.model#model#model.ecore,22,79,87,0,79,87,0,0.2268041237113402,inter,B
2444,1577,karlblum$xpdl-to-cpn$Simulator#dk.au.daimi.ascoveco.cpn.model#model#model.ecore,16398,cpn-io$cpn-js$backend#org.cpntools.accesscpn.model#model#model.ecore,22,79,87,0,79,87,0,0.2268041237113402,inter,B
2452,12717,grammarware$sle16$bousse#framework-sources#concurrency#moccml#plugins#AS#org.gemoc.mocc.ccslmocc.model#model#Ccslmocc.ecore,20387,gemoc$concurrency$moccml#constraint#plugins#AS#org.eclipse.gemoc.moccml.constraint.ccslmocc.model#model#Ccslmocc.ecore,1,11,11,0,7,7,0,0.04,inter,B
2452,12717,grammarware$sle16$bousse#framework-sources#concurrency#moccml#plugins#AS#org.gemoc.mocc.ccslmocc.model#model#Ccslmocc.ecore,1641,eclipse$gemoc-studio-moccml$constraint#plugins#AS#org.eclipse.gemoc.moccml.constraint.ccslmocc.model#model#Ccslmocc.ecore,1,11,11,0,7,7,0,0.04,inter,B
2455,13725,SQuAT-Team$kamp-test$KAMP#edu.kit.ipd.sdq.kamp.model.fieldofactivityannotations#model#Fieldofactivityannotations.ecore,1663,kit-sdq$Metamodel-Reference-Architecture-Validation$casestudies#pcm#data.mpcm.extensions#KAMP#Fieldofactivityannotations.ecore,30,122,145,0,122,145,0,0.2142857142857142,inter,B
2461,1715,xored$ecl$plugins#org.eclipse.ecl.debug.runtime#model#model.ecore,5304,xored$rcptt$ecl#plugins#org.eclipse.rcptt.ecl.debug.runtime#model#model.ecore,1,63,63,0,63,63,0,0.0123456790123456,inter,B
2461,1715,xored$ecl$plugins#org.eclipse.ecl.debug.runtime#model#model.ecore,24242,ts391$Earthquake$ecl#plugins#org.eclipse.rcptt.ecl.debug.runtime#model#model.ecore,1,63,63,0,63,63,0,0.0123456790123456,inter,B
2463,1752,FURCAS-dev$FURCAS$ngpm#de.hpi.sam.bp2009.ngpm#model#data.ecore,29492,adilinam$QVTdCaseStudy$org.eclipse.ocl.examples.impactanalyzer.testmodel.ngpm#model#data.ecore,8,756,756,0,256,256,0,0.0291970802919708,inter,B
2473,10982,imixs$imixs-bpmn$org.imixs.eclipse.bpmn2.plugin#model#imixs.ecore,1885,guerret$lu.uni.eclipse.bpmn2$model#dataprotection.ecore,1,33,33,0,11,11,0,0.0344827586206896,inter,B
2482,22477,tdegueul$modelanimation$multidimensional_trace_management#tests#fr.inria.diverse.trace.metamodel.generator.test#model_expected#activitydiagramtracemm.ecore,24260,gemoc$modelanimation$trace#xmof_slice_workinprogress#fr.inria.diverse.tracemm.xmof.statesbuilder.test#model_inputs#ad#activitydiagramtracemm.ecore,6,588,588,0,588,588,0,0.0099009900990099,inter,B
2503,19373,crossminer$crossminer$platform-extensions#org.ossmeter.platform.communicationchannel.nntp.local#src#org#ossmeter#platform#communicationchannel#nntp#local#model#messages.ecore,27331,crossminer$scava$metric-platform#platform-extensions#org.eclipse.scava.platform.communicationchannel.nntp.local#src#org#eclipse#scava#platform#communicationchannel#nntp#local#model#messages.ecore,2,30,30,0,23,23,0,0.048780487804878,inter,B
2507,2195,atlanmod$scalable-views-heterogeneous-models$trace#metamodels#trace.ecore,28787,atlanmod$emfviews$examples#traceability-demo#metamodels#trace.ecore,1,19,19,0,19,19,0,0.027027027027027,inter,B
2512,27752,eclipsesource$graphical-lsp$server#glsp-graph#src#main#resources#glsp-graph.ecore,14391,eclipsesource$ecore-glsp$client#workspace#glsp-graph.ecore,9,80,84,0,80,84,0,0.0918367346938775,inter,B
2512,27752,eclipsesource$graphical-lsp$server#glsp-graph#src#main#resources#glsp-graph.ecore,2247,eclipse-glsp$glsp-examples$server#org.eclipse.glsp.example.workflow#src#main#resources#glsp-graph.ecore,1,80,80,0,80,80,0,0.010204081632653,inter,B
2514,2262,slizaa$slizaa_deprecated$03-org.slizaa.neo4j#org.slizaa.neo4j.hierarchicalgraph#model#hierarchicalgraph-neo4j.ecore,26180,slizaa$slizaa-core$slizaa-mojos#ecoregenerator-maven-plugin#src#test#projects#ecore-generator-2#model#hierarchicalgraph-neo4j.ecore,1,15,14,0,15,14,0,0.0303030303030303,inter,B
2514,2262,slizaa$slizaa_deprecated$03-org.slizaa.neo4j#org.slizaa.neo4j.hierarchicalgraph#model#hierarchicalgraph-neo4j.ecore,8842,code-kontor$slizaa$slizaa-mojos#ecoregenerator-maven-plugin#src#test#projects#ecore-generator-2#model#hierarchicalgraph-neo4j.ecore,2,15,14,0,15,14,0,0.0606060606060606,inter,B
2519,24646,karlblum$xpdl-to-cpn$Simulator#dk.au.daimi.ascoveco.cpn.engine.highlevel#model#instance.ecore,11045,svn2github$cpntools-accesscpn$trunk#org.cpntools.accesscpn.engine.highlevel#model#instance.ecore,17,21,21,0,21,21,0,0.4358974358974359,inter,C
2519,24646,karlblum$xpdl-to-cpn$Simulator#dk.au.daimi.ascoveco.cpn.engine.highlevel#model#instance.ecore,2288,cpn-io$cpn-js$backend#org.cpntools.accesscpn.engine.highlevel#model#instance.ecore,17,21,21,0,21,21,0,0.4358974358974359,inter,C
2530,4033,ranass$ReqCycle$plugins#org.eclipse.reqcycle.repository.data#model#RequirementSourceConf.ecore,2404,raphaelfaudou$ReqCycleTest$plugins#org.polarsys.reqcycle.repository.data#model#RequirementSourceConf.ecore,1,11,11,0,11,11,0,0.0344827586206896,inter,B
2530,4033,ranass$ReqCycle$plugins#org.eclipse.reqcycle.repository.data#model#RequirementSourceConf.ecore,19917,hefloryd$reqcycle$plugins#org.polarsys.reqcycle.repository.data#model#RequirementSourceConf.ecore,7,11,13,0,11,13,0,0.2413793103448275,inter,B
2531,2409,EmadNader$GitHubRepo$bundles#org.nader.sennet.model#model#SenNet.ecore,5720,Aymen-salford-university$SenNet-v4$org.wsn.sennet.model#model#SenNet.ecore,78,140,142,0,140,142,42,0.4936708860759493,inter,C
2531,2409,EmadNader$GitHubRepo$bundles#org.nader.sennet.model#model#SenNet.ecore,6077,Aymen-salford-university$AymenGetHubRepo$org.wsn.sennet.model#model#SenNet.ecore,78,140,142,0,140,142,42,0.4936708860759493,inter,C
2533,2426,ossmeter$ossmeter$metric-providers#org.ossmeter.metricprovider.historic.numberofresolvedclosedbugzillabugs#src#org#ossmeter#metricprovider#historic#bugs#status#model#bugs_status_historic_metric.ecore,11799,crossminer$scava$metric-platform#metric-providers#org.eclipse.scava.metricprovider.historic.numberofresolvedclosedbugzillabugs#src#org#eclipse#scava#metricprovider#historic#bugs#status#model#bugs_status_historic_metric.ecore,1,10,10,0,10,10,0,0.0357142857142857,inter,B
2549,2585,ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#FordOtosan.ecore,6003,ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore#src#test#resources#EcoreTranslator#FordOtosan.ecore,42,101,74,27,74,74,0,0.1630434782608695,inter,B
2549,2585,ModelWriter$Demonstrations$eu.modelwriter.demonstration.alloyinecore#test#FordOtosan.ecore,10151,ModelWriter$AlloyInEcore$Source#eu.modelwriter.core.alloyinecore.mapping#test#FordOtosan.ecore,42,101,74,27,74,74,0,0.1630434782608695,inter,B
